delta_INTINCY,delta_NIMY,delta_NONIIAY,delta_NONIXAY,delta_ELNATRY,delta_NOIJY,delta_ROA,delta_ROAPTX,delta_ROE,delta_ROEINJR,delta_NTLNLSR,delta_ELNANTR,delta_EEFFR,delta_ASTEMPM,delta_ERNASTR,delta_LNATRESR,delta_LNRESNCR,delta_NPERFV,delta_NCLNLSR,delta_LNLSNTV,delta_LNLSDEPR,delta_DEPDASTR,delta_EQV,delta_RBC1AAJ,delta_RBCRWAJ,FAIL?
1.4081632653061225,1.394607843137255,0.625,1.518463810930576,0.18,1.3650385604113109,1.2776349614395883,1.2776349614395883,1.747248716067498,1.747248716067498,0.6712328767123288,0.2429940243148568,1.1674929178470257,1.7340463458110518,0.9815154994259472,0.8104575163398693,0.33403019744483164,2.149122807017544,2.415730337078652,1.0650574035914042,0.9931580842635938,1.0723482526057635,0.6389270976616229,0.6069210292812778,0.5615260612573885,1.0
0.8757763975155279,0.5626477541371158,0.6236559139784945,0.6148148148148147,1.2423312883435582,3.775862068965517,7.9642857142857135,4.854838709677419,8.972081218274113,6.438979963570128,3.0125786163522013,0.4917834702754954,1.0851831799314204,0.8189568658946459,1.0073513513513517,0.7720797720797721,0.2123715069484219,3.1052631578947367,3.6273584905660377,0.9942733323015012,0.9774288518155054,1.0709151892668902,0.90625,0.6773700305810397,0.7238734419942474,1.0
0.9033203125,0.8378378378378378,1.23943661971831,0.6881188118811881,0.29023746701846964,0.2599693251533743,0.2599693251533743,0.2599693251533743,0.21734654484622315,0.21734654484622315,0.5143745143745144,0.6288964528842708,0.8048007605165175,0.978861854336752,0.9312889093843671,1.2488584474885844,0.5622002398081535,1.7214353163361662,2.2225609756097557,0.9071614583333334,0.9518057128476156,0.9529229177444386,3.0042016806722693,2.4192139737991267,1.9271844660194173,1.0
0.9292149292149292,1.1640625,1.0571428571428572,1.1,1.0952380952380951,1.0555555555555556,1.1222222222222222,1.180952380952381,1.068904593639576,1.0752351097178685,1.04,1.1608130863603559,0.99760633400847,1.0508506616257085,0.9946785403996524,1.195121951219512,0.8566599899849776,1.36,1.3961038961038958,0.9428334714167358,0.9710479573712256,0.9708488805970148,1.071688942891859,1.016847172081829,1.0624666310731443,1.0
1.3790386130811665,2.172117039586919,0.3509157509157509,1.8540372670807448,0.8704496788008567,30.58333333333333,30.58333333333333,30.58333333333333,33.247524752475236,33.247524752475236,1.854785478547855,0.6559086518217621,2.2625764450581967,0.0,0.9015388314498676,4.194508009153318,1.508654360070715,1.6147540983606556,2.7777777777777777,0.4960024600246002,0.3027035012557246,1.6390507910074936,0.42596810933940776,0.3973447131341869,0.2762395363811977,1.0
0.7834467120181405,0.5762273901808785,1.1904761904761905,1.0699865410497982,1.4928229665071773,1.7741935483870968,1.7304964539007093,1.7304964539007093,1.9489247311827955,1.9489247311827955,0.9927710843373492,1.4658539002874416,1.1959334565619224,0.8646386339420669,0.9742316784869978,1.122004357298475,1.312680949623625,1.162629757785467,0.8547780285929271,1.3522042881233438,1.2634295545784744,1.070321361058601,0.7530054644808742,0.543231441048035,0.5178026449643947,1.0
0.9848812095032397,0.9643347050754458,1.6710526315789471,1.5223274695534508,3.566757493188011,4.737752161383286,4.051851851851852,4.051851851851852,4.186568311049641,4.186568311049641,1.094132029339853,3.051441794232823,1.4616726526423809,0.4076467063718868,0.9850068630556436,4.943089430894308,2.884460694698354,1.596039603960396,1.7171492204899776,1.0451268025857778,0.9645280690931524,1.0835449159714667,-0.007231404958677688,-0.006479481641468682,-0.006546644844517184,1.0
0.8343881856540084,0.9344569288389514,1.6605166051660516,0.9417637271214644,0.4,-0.8506493506493507,-0.8506493506493507,-0.8433179723502304,-0.9619852164730728,-0.7421588594704683,0.5056179775280899,0.7062512442763289,0.8022779626311748,1.0073030248816084,0.9779617286605032,1.370149253731343,0.566759173604687,2.5219512195121947,2.4186046511627906,1.0689089417555373,1.045182166826462,1.043153836587489,0.952912019826518,0.938195302843016,0.9064748201438848,1.0
0.975515463917526,1.2704402515723272,3.666666666666667,1.0627450980392157,0.0,4.4117647058823515,4.4117647058823515,4.1000000000000005,4.584905660377358,4.584905660377358,0.0,0.0,0.8000698649278062,1.0400857634167222,0.983756906077348,0.8148148148148148,1.7152641878669277,0.4770642201834862,0.4701492537313433,1.027321053282235,1.0727254387734515,0.9577154062997916,0.947513812154696,0.947513812154696,0.9669459962756052,1.0
0.6611374407582938,1.0025906735751295,0.3356164383561644,1.7725274725274724,0.0,10.595744680851066,11.453488372093025,7.8985507246376825,18.04576659038901,2.413096695226438,0.5625,0.0,2.885537638900493,1.106884451276945,0.9357100415923943,0.0898876404494382,0.002715397035079994,30.121621621621625,32.358778625954194,0.950398262128892,0.8918882440275341,1.1904405154330238,0.4563679245283019,0.3276450511945393,0.78475935828877,1.0
0.7093389296956978,0.8450704225352114,0.6486486486486487,1.5426008968609866,6.063063063063063,191.28571428571428,-24.592592592592588,-20.920634920634924,-37.81428571428572,9.401341752170481,3.5887850467289715,1.5944526160958183,1.8615957655361688,0.8187537096144458,0.980358484490716,6.737499999999999,2.0548961424332344,3.6343042071197416,3.2835443037974685,0.9347538380095288,0.8531852969710036,1.0955187231430326,-0.14429109159347553,-0.1588310038119441,-0.17086834733893558,1.0
0.8830769230769231,1.0547368421052632,1.0,0.9307359307359306,0.0,1.0564971751412429,1.0564971751412429,1.104602510460251,1.09923273657289,1.09923273657289,0.3695652173913044,0.0,0.8792506617796783,1.1105176627016942,1.0013948497854075,0.8737864077669902,1.0275552,1.0,1.0,1.0481787501454671,1.0439317319848294,1.0040870429691815,0.9708846584546472,0.9607843137254902,1.0348178137651822,1.0
0.7336538461538461,0.98989898989899,3.0,1.3006993006993008,1.6990881458966565,1.7601809954751133,1.7545454545454544,2.2818181818181813,2.393333333333333,2.393333333333333,1.9157894736842105,0.8730951786160379,1.2419080068143102,1.000867204849614,1.0611378115569463,1.6093294460641396,0.70106368282912,2.09375,2.300211416490486,0.9022789643240664,0.8348807765351339,1.0806287459007125,0.6116352201257862,0.5539033457249071,0.6832524271844661,1.0
0.7837837837837838,0.966355140186916,0.7380952380952381,0.6946564885496184,1.2758620689655171,1.005813953488372,1.0116959064327486,1.1355311355311355,1.2836951034830897,5.817857142857143,0.25,5.333333333333333,0.7419006479481642,1.6036404160475497,1.077947648830206,0.6748768472906405,0.4665139680115895,1.5882352941176472,1.4499999999999995,1.0981710914454277,1.1282051282051282,0.9733520336605892,0.7830303030303031,0.7960829493087558,0.6537313432835821,1.0
0.926530612244898,1.2991913746630728,2.2307692307692304,5.489749430523919,4.0,27.78260869565218,27.78260869565218,27.78260869565218,52.44957472660997,52.44957472660997,0.0,0.0,3.9979758792274613,0.7899292628443783,0.9888491479065852,1.2439024390243902,3.2204142011834316,0.2959183673469388,0.38613861386138615,1.1251330393796564,0.9634519177320734,1.1677242888402626,-1.0318559556786704,-0.8772413793103448,-0.9692832764505118,1.0
0.8547249647390691,1.061181434599156,0.8135593220338984,0.8138747884940778,0.0,1.2374999999999998,1.2374999999999998,2.108433734939759,1.0716981132075472,1.0716981132075472,0.0,0.0,0.8360693114455084,1.5066522833513123,0.990582191780822,0.3782696177062374,0.05104949468774294,7.680851063829786,7.406976744186046,1.07435303205871,1.0991961414790996,0.9774147044690054,1.0508586525759578,1.0508586525759578,1.129041740152851,1.0
0.7133182844243793,0.7379912663755458,1.6,1.7994428969359333,3.440677966101694,-18.37037037037037,-14.171428571428573,-14.171428571428573,-11.219330855018587,-11.219330855018587,5.907407407407407,0.6914106145251397,2.3188497593108695,7.1018192393447,0.9331578344969668,2.5656565656565657,0.4611639492753623,4.3130434782608695,5.571428571428571,0.8218072289156626,0.7217298139670789,1.1385281385281385,0.9094766619519092,0.7347826086956522,0.8251748251748252,1.0
0.5893782383419689,0.6542288557213931,0.3439490445859873,0.8675742574257426,0.6023564064801178,0.8278688524590164,0.8280922431865829,0.8576086956521739,2.48493039599946,2.48493039599946,0.6588966588966589,0.9404980340760158,1.5580579905596763,1.1743694894402297,0.9930055544126724,1.1130434782608696,1.2255965292841648,1.1159600997506234,0.910843373493976,1.220863766275008,1.1545095746235932,1.057456283262735,0.32823365785813624,0.34815950920245403,0.4308588064046579,1.0
0.7287735849056604,0.7824675324675325,1.1304347826086956,0.9488491048593349,1.1827956989247312,0.1640625,0.1640625,0.1640625,0.2153369481022463,0.2153369481022463,1.155223880597015,1.1492112748900956,1.1570377328949428,0.8680074962263071,0.9502743083926696,2.57948717948718,2.1455927907631653,1.9428571428571428,1.2021857923497266,0.9023677287342884,0.8790185015089883,1.0266206282022723,0.7791411042944786,0.7247524752475248,0.8023909985935302,1.0
0.8892617449664431,0.7601078167115902,1.0,1.2385786802030456,1.1428571428571428,0.12962962962962962,0.12962962962962962,0.08588957055214726,0.11329755515802027,0.11329755515802027,0.0,0.0,1.7063758389261745,1.1481022801777518,0.8754716981132075,1.3043478260869563,0.0,0.0,0.0,1.0152776052664263,1.0241590567564445,0.9912968733211562,1.0688622754491015,1.131656804733728,1.1540762902019448,1.0
1.4075993091537131,0.8066666666666666,1.4852941176470589,1.7648148148148146,5.749999999999999,5.328859060402685,-143.71428571428567,-83.66666666666666,-223.52325581395348,-223.52325581395348,2.0,3.0820868818435563,1.344849771601364,1.0318164199251736,0.7992004568817819,0.0,0.0,5.712000000000001,6.289473684210527,0.9205845856886804,0.5631735124160551,1.6343573446327682,0.327521793275218,0.413290113452188,0.4266409266409267,1.0
1.3183060109289615,0.9135802469135802,-20.773333333333333,1.1340782122905029,53.0,-3.5322195704057284,-3.259911894273128,-3.259911894273128,-5.899667931688804,-11.639213851193258,0.0,0.0,-0.6390194761584956,0.8632728631004981,1.0026663822525597,6.552631578947369,0.33979885057471265,17.966666666666665,19.656716417910445,0.7746841104774683,0.7237117512209708,1.0702266098272382,0.4052287581699346,0.3350694444444444,0.461340206185567,1.0
0.9688427299703264,0.7319819819819819,0.7876712328767123,1.323828920570265,-0.12903225806451613,6.470588235294117,6.4411764705882355,4.659574468085107,18.410147991543337,12.01103448275862,2.4554455445544554,-0.06002936525864016,1.816449116322052,0.8402816737473078,0.9570901423299948,2.651741293532339,0.7589758681577399,3.2139423076923075,3.489864864864865,0.8279671717171717,0.8021818181818181,1.0321145709015949,0.35714285714285715,0.34307692307692306,0.4579792256846081,1.0
1.1277860326894502,0.8344370860927152,1.0714285714285714,0.8333333333333334,14.608695652173912,-1.681818181818182,-1.761904761904762,-1.3759398496240602,-1.95,-1.95,4.266666666666667,3.0620763467713163,0.9449495784427178,0.7256695604886488,1.0186210960518565,3.788990825688073,0.2885329165852706,14.432432432432432,13.18867924528302,1.0709894613583142,1.1201645175633614,0.9562812746905452,0.8825958702064898,0.7939646201873051,0.9124605678233438,1.0
0.7424849699398798,0.3782287822878229,0.19047619047619047,0.7741935483870969,0.0,0.012,0.05645161290322581,0.05645161290322581,0.2595788746979634,-19.28205128205128,1.4838709677419355,0.0,2.251824817518248,0.8895911671746599,0.9983081315427724,5.271929824561403,0.08544073264647728,49.78260869565218,62.08474576271187,0.935890226071308,0.7069260193700659,1.3237976782752905,0.224744608399546,0.20322580645161287,0.3184713375796178,1.0
0.5939393939393939,0.30880579010856457,1.6323529411764706,1.6241610738255032,-72.5,-79.0,-79.0,-46.2439024390244,-331.0362694300518,-331.0362694300518,108.0,-0.6879736005866537,3.818407960199005,1.319311472794,0.9973055295220244,2.793548387096774,0.4838157485216309,5.511627906976744,5.784232365145228,0.902521481898859,0.8176427879961277,1.1038295891048773,0.04895104895104895,-0.02294303797468354,-0.0232843137254902,1.0
0.8478527607361963,0.631578947368421,-1.3253012048192774,1.45,40.428571428571416,23.083333333333336,-2.7758620689655173,-2.2361111111111107,-4.27229146692234,-7.388389206868356,100.66666666666669,0.434690747011664,12.602939715959875,0.0,0.9472189349112426,6.864864864864866,0.4556013488197826,14.84313725490196,15.144927536231885,0.9085884988797608,0.6199610087415887,1.4655581947743468,0.4236902050113896,0.3847087378640777,0.3772802653399668,1.0
0.8517060367454068,0.8364389233954451,0.9791666666666666,3.4197530864197527,115.125,-4.717391304347826,-4.691304347826087,-2.6978609625668453,-5.785740672330995,-5.785740672330995,117.0,0.7655075415878558,4.115731115731116,0.36558592303847415,0.9755675675675676,6.725806451612903,0.09247738507583143,102.4,72.28571428571429,1.2685382106904863,1.0759344543215164,1.1789780248874768,0.6878363832077503,0.5814220183486238,0.5485436893203884,1.0
0.6676384839650146,1.1005291005291007,15.666666666666664,1.8313725490196082,47.25,11.000000000000002,11.000000000000002,6.855263157894736,10.347140039447732,10.347140039447732,0.0,0.0,1.0517846693973083,0.8605571640765318,0.9372261174408412,58.99999999999999,0.0,0.0,0.0,0.36911425749094506,0.0824115168855746,4.478811495372625,0.7846347607052897,1.0024906600249068,0.9131994261119082,1.0
0.7473118279569891,0.2770448548812665,0.1764705882352941,1.6353790613718413,4.410071942446043,53.50000000000001,53.0,35.33333333333333,217.17355371900825,217.17355371900825,0.0,0.0,6.218406980016887,1.2001708228626164,1.0187018701870183,3.846666666666666,0.24345825745231475,14.942148760330575,15.770833333333336,0.833454281567489,0.7911634460547504,1.0533525594808941,0.03515151515151515,0.03854625550660792,0.09342748506246604,1.0
0.8773480662983425,0.6672077922077922,0.7407407407407407,0.7239583333333333,4.37037037037037,0.0,0.0,0.025210084033613446,0.00025647601949217746,-0.9892231701841042,0.0,0.1097085635359116,1.1372056514913658,1.49050939687795,0.9262844378257632,2.154471544715447,0.07188748726788373,32.56818181818182,30.0625,0.9422776911076444,0.7755417956656347,1.2149438525770229,0.6666666666666666,0.6458557588805167,0.682370820668693,1.0
0.4942396313364055,-0.16737288135593226,1.125,1.2315789473684209,0.5,-4.3014705882352935,-4.205882352941177,-1.4090909090909092,-9.308623298033282,-10.785276073619633,0.0,0.0,-8.868765133171912,1.1450231504783832,0.9729243786356424,4.623655913978494,0.057495551601423486,74.18181818181819,79.88461538461539,0.8682748019392221,0.8520721992538066,1.0189962476547842,0.2980769230769231,0.26881720430107525,0.6281138790035586,1.0
0.7724867724867726,0.5598159509202454,0.6415094339622641,1.576086956521739,39.259259259259245,-3.8846153846153846,-3.8803418803418808,-3.105555555555555,-3.943019943019943,-3.943019943019943,0.0,0.00617375,1.495070930512142,1.1286503408646211,1.0029933718195423,4.008333333333333,0.005494090648106039,137.1,769.0,0.9646660212971926,0.8958208955223881,1.0768575945518666,0.7363344051446945,0.6586345381526103,0.8158379373848987,1.0
0.6024759284731774,0.3760683760683761,-1.263157894736842,1.5264483627204029,13.06,-12.010309278350515,-12.010309278350515,-7.147239263803682,-23.317330210772834,-23.317330210772834,123.44444444444444,0.10309159866681993,10.172457966373099,0.7157740373283576,0.9070676365215504,5.156626506024097,0.06116887348558904,88.78947368421053,84.59183673469389,0.9397219994653836,0.8630136986301371,1.0888589700437563,0.25,0.21421421421421424,0.23618940248027065,1.0
1.0061823802163834,1.1589403973509933,0.632,0.8275862068965517,33.05555555555556,-2.631578947368421,-2.4107142857142856,-2.5919540229885056,-2.6273148148148144,2.292929292929293,11.076923076923077,2.8907563025210083,0.9200300075018754,1.1223258465223065,0.9920935029219664,5.629032258064517,1.5033053421475793,3.8367346938775517,3.7387387387387383,1.0047631648584279,0.9836391072988644,1.0214892553723138,0.9826732673267328,1.1169036334913112,1.0921861281826162,1.0
0.8739837398373984,0.740139211136891,1.1304347826086958,0.9774436090225564,25.61111111111111,5.517241379310344,5.508620689655173,5.508620689655173,14.296352583586627,14.296352583586627,42.111111111111114,0.7975844849610962,1.2418604651162792,0.6293339166575507,0.9171366095062724,5.8088235294117645,2.273361650485437,2.2969696969696973,2.533653846153846,0.8308160934128695,0.7441760601180891,1.1163395601797117,0.33492496589358806,0.05447470817120623,0.14176018901358536,1.0
0.816464237516869,0.3941018766756032,0.5777777777777778,1.269922879177378,14.274509803921571,-93.63636363636364,-93.54545454545452,-93.54545454545452,-178.40322580645162,-178.40322580645162,524.0,0.03378792434732631,2.9899036787745152,0.7235556700295331,0.9811164141938162,2.019230769230769,0.2572992700729927,10.315217391304348,7.831932773109244,1.048405985686402,1.0899237732253455,0.9618704249972688,0.3259162303664922,0.2635838150289017,0.3800904977375565,1.0
1.2030567685589522,0.22408963585434172,0.0,0.5745721271393643,4.8538461538461535,3.839024390243903,3.839024390243903,3.839024390243903,37.226932668329184,37.226932668329184,0.0,0.0,2.422606426357853,2.283792259976545,0.9330966978595244,8.306930693069308,0.0,0.0,0.0,1.067931371181476,0.6751242928167325,1.582099267697315,0.039035892061828656,0.026707954325527385,0.08039647577092511,1.0
0.7986666666666667,0.3865546218487395,-0.3636363636363636,0.7659033078880406,10.169230769230767,15.089285714285712,15.089285714285712,9.239130434782608,50.55636363636364,50.55636363636364,110.0,0.07671570355562375,2.508794788273616,1.4697320482219844,0.9308625921109668,6.380530973451327,0.08825581395348837,67.6086956521739,74.1875,0.9627370375281792,0.8080413676656816,1.1913797436541844,0.19067145053818554,0.10314595152140278,0.1327944572748268,1.0
0.6483180428134556,0.39102564102564097,3.083333333333333,1.86283185840708,43.25,-5.0058479532163735,-5.0058479532163735,-4.838526912181303,-7.880930794802055,-7.880930794802055,0.0,-0.008633863304361064,4.258099646065887,0.8409922102481884,0.9787256340389856,3.9655172413793114,0.2837999782111341,15.765217391304347,13.889763779527561,0.9371118012422359,0.8866811830883687,1.056968215158924,0.2866666666666667,0.2754385964912281,0.34916201117318435,1.0
0.8713826366559486,0.5892857142857143,-0.5952380952380952,3.585185185185185,127.5,-13.28985507246377,-13.28985507246377,-8.302752293577981,-17.180257510729614,-20.031561461794023,210.0,0.6686960161333283,3.9271646228167967,0.9322835854855352,0.9670187540418194,12.84375,0.5710388247639036,12.768421052631581,22.52238805970149,0.7815539669518341,0.5364814382442213,1.4567355952619956,0.3333333333333333,0.2765399737876802,0.4554367201426025,1.0
0.5367965367965368,0.11775043936731107,-0.21428571428571427,0.8167539267015708,48.70588235294117,-2.3580246913580245,-2.3580246913580245,-2.490666666666667,-3.8016246259085085,-4.41320293398533,88.0,0.4823075157055496,9.417915010700092,1.7743889741287435,0.8920311185870479,6.2827586206896555,0.42090108401084014,15.378048780487804,14.955102040816323,0.8356607039815348,0.7552073001388614,1.1063408958696916,0.35034347399411186,0.34868421052631576,0.4353796445880452,1.0
0.8055172413793104,0.6513317191283293,1.0,1.25,43.764705882352935,-4.3809523809523805,-4.425196850393701,-3.2876712328767126,-5.710163934426229,-5.710163934426229,0.0,-0.02011872178580315,1.8879775523418951,0.8508691479140738,0.9671445014125774,1.0967741935483872,0.0008388668547956828,96.1,1961.0,1.0092854716340165,1.0990704695320568,0.9183295324971495,0.5479616306954437,0.5425149700598803,0.6204986149584487,1.0
0.8961424332344213,0.8738170347003155,2.5,2.007142857142857,32.15,-5.436893203883495,-4.56198347107438,-2.833333333333333,-4.268626110731374,-4.987529228371006,0.0,0.028658115020786343,1.9817043813192103,0.8144487795176367,0.9341735235912924,11.65,0.35356464353564643,35.43589743589744,32.95,0.9449181063495624,0.8835274542429286,1.0695172023219597,0.8445945945945945,0.8831168831168831,0.8403648802736603,1.0
0.5940803382663847,0.7470588235294118,1.1485148514851484,0.8975609756097562,-1.1063829787234043,1.3846153846153848,1.3636363636363635,1.367741935483871,1.4804856895056375,-60.96428571428571,0.8415841584158416,-1.1360183889666202,1.06580259222333,1.118098459575653,0.991655390166892,1.8292682926829267,1.5927211528347534,0.95,1.1511627906976745,0.8231079265562025,0.7834489593657086,1.0697990222705052,0.930968360498562,0.9418604651162791,1.0540360240160107,1.0
0.7325301204819277,0.5297397769516728,58.25,0.6813186813186813,0.9394673123486684,-0.05128205128205128,-0.05128205128205128,0.10958904109589042,-0.03910614525139665,-0.03910614525139665,0.6863468634686347,1.4889394513967893,0.7055603572457504,4.998106221617581,0.992430613961312,1.4263392857142856,1.843528745397904,0.6598746081504703,0.7732283464566929,0.8284236089114138,26.520563465387664,0.03131115459882583,1.4799465240641712,1.584224598930481,1.8299120234604105,1.0
0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5941105271199872,1.1907618476304742,0.0,0.0,0.3125,0.8771929824561404,0.3461682242990654,9610.645638245442,0.0,2.76374956762366,4.158182813355227,16.32306163021869,1.0
1.7976190476190477,1.9395866454689985,0.302158273381295,0.6755070202808112,0.4709784411276948,-2.9911504424778763,-2.9911504424778763,-2.9828571428571427,-3.405607476635514,-3.405607476635514,1.0244956772334295,0.2938341601700922,0.5909689557855127,1.5630339661154766,1.053895090625375,1.588785046728972,1.4584802996746231,1.7714285714285714,1.0852272727272727,1.5622540250447228,99.70547464467451,0.015698267074413866,0.9036697247706422,0.7239583333333334,1.4563318777292578,1.0
0.2570480928689884,0.4106145251396648,0.0,0.10861423220973784,-0.2777777777777778,1.8333333333333333,1.8333333333333333,2.294117647058824,0.5166051660516605,0.5166051660516605,0.40454545454545454,-2.045366327025716,0.2411311053984576,0.0,1.0213290460878883,1.4971590909090908,2.326075656944845,0.21212121212121213,0.6453201970443351,0.33903675538656525,0.725609756097561,0.4674563591022444,3.71816535908268,3.888888888888889,5.170153116238948,1.0
0.6545893719806763,0.24364406779661016,3.052631578947368,1.200787401574803,1.875,-1.1825396825396826,-1.1666666666666667,-0.75,-1.904567143830948,-1.904567143830948,-230.5,-0.011070198643930456,2.6783614640622035,0.7838130576169431,0.9100981323203546,4.822222222222221,0.03985720370783554,102.89285714285714,122.70370370370372,0.8645736330983104,0.8560840707964601,1.0098616957306072,0.7394451145958988,0.6876430205949656,0.78793256433008,1.0
0.8923076923076924,0.7060931899641577,-3.2857142857142856,0.871308016877637,5.5,-12.105263157894735,-12.105263157894735,-12.105263157894735,-20.551401869158877,-20.551401869158877,1.28125,3.897699890470975,1.2852020860495437,1.2459085870770017,0.9640343158820942,3.8928571428571432,1.4711807498601006,3.4615384615384617,2.630573248407643,1.0375580795043882,0.905291953589284,1.1459844027910795,0.6560240963855422,0.5177177177177177,0.745945945945946,1.0
0.6737907761529809,0.3374233128834356,0.654320987654321,1.0120967741935485,9.9,-1.3543307086614174,-1.3636363636363638,-1.3636363636363638,-1.6613629540678474,-5.81335952848723,0.0,-0.0027177777777777773,2.6402831402831404,1.1932979669751136,0.9860706187236798,1.6341463414634143,0.008814528671048009,33.43589743589743,191.00000000000003,0.9859371307019618,0.9546364910875224,1.0329281246311812,0.6351931330472104,0.5777777777777777,0.6363636363636364,1.0
0.5208333333333334,0.598159509202454,0.7697841726618706,0.8756218905472638,-1.4347826086956519,0.6993865030674846,0.6993865030674846,0.6796116504854368,0.8512931034482758,0.3613505747126437,0.8571428571428571,-2.1295467807819493,1.333404940923738,1.2670976301845995,1.022650439486139,1.7647058823529411,1.915234143449911,0.7021276595744682,0.9186046511627908,0.7314406291962402,0.7011512134411948,1.045685941783057,0.8038884192730347,0.8536312849162011,1.0851063829787233,1.0
