delta_NUMEMP,delta_ASSET,delta_CHBAL,delta_CHBALI,delta_SC,delta_FREPO,delta_LNLSNET,delta_LNATRES,delta_TRADE,delta_BKPREM,delta_ORE,delta_INTAN,delta_LIABEQ,delta_LIAB,delta_DEP,delta_DEPI,delta_DEPDOM,delta_FREPP,delta_TRADEL,delta_SUBND,delta_EQTOT,delta_EQ,delta_EQPP,delta_EQCS,delta_EQSUR,delta_EQUPTOT,delta_EQCONSUB,delta_NCLNLS,delta_NCGTYPAR,delta_OAIENC,delta_ERNAST,delta_ASSTLT,delta_ASSET5,delta_ASSET2,delta_RWAJT,delta_AVASSETJ,delta_OALIFINS,delta_OALIFGEN,delta_OALIFSEP,delta_OALIFHYB,delta_VOLIAB,delta_LNEXAMT,delta_UCLN,delta_RBCT1J,delta_RBCT2,delta_UC,delta_OBSDIR,delta_INTINC,delta_EINTEXP,delta_NIM,delta_ELNATR,delta_NONII,delta_IFIDUC,delta_ISERCHG,delta_IGLTRAD,delta_NONIX,delta_ESAL,delta_EPREMAGG,delta_IGLSEC,delta_ITAX,delta_IBEFXTR,delta_EXTRA,delta_NETINBM,delta_NETIMIN,delta_NETINC,delta_NTLNLS,delta_EQCDIV,delta_EQCSTKRX,delta_NOIJ,FAIL?
0.9714285714285714,1.0066256876238835,0.5690298507462687,0.11728395061728394,0.9683567727609178,0.0,1.0596446484740287,1.5072463768115942,0.0,0.964,0.0,0.0,1.0066256876238835,1.001556449303333,1.0392960251961156,0.9180926121158056,1.0392960251961156,1.0726256983240223,0.0,0.0,1.0495205984617006,1.0495205984617006,0.0,1.0,1.0,1.0548360751370902,0.0,0.3067226890756303,0.0,1.102510460251046,1.0259597986238476,0.97970040599188,1.0221505778560367,1.0048740906547289,1.0284397215946242,0.9762116082092416,0.0,0.0,0.0,0.0,0.8865844181076356,0.8594704684317719,0.7095073991485911,1.0381572358537807,1.0343915343915344,0.7095073991485911,0.0,0.7864274570982839,0.7619667860631716,0.8089248277927523,0.812743823146944,1.3275362318840578,0.0,0.7905027932960894,0.0,0.6601723491944549,0.8117744610281924,0.7442622950819672,0.0,4.391304347826087,1.629191321499014,0.0,0.0,0.0,1.629191321499014,0.3203125,1.1406649616368287,0.0,1.6513394642143142,1.0
1.1,1.4227638265331295,7.255972696245734,30.33884297520661,0.9518484940062456,0.552822314957171,1.3944383461397731,1.1945556445156125,0.0,1.4545454545454546,0.0,0.0,1.4227638265331295,1.4554047420632656,1.4101741153815293,1.3355862561781695,1.4101741153815293,0.0,0.0,0.0,1.21475338280227,1.21475338280227,0.0,1.0,1.0,1.3913562243139337,0.0,3.4899396378269616,0.0,1.5431861804222649,1.381814045826785,1.4361676059789268,1.376953698088848,1.376953698088848,0.0,1.379153087989826,1.0510204081632653,1.0510204081632653,0.0,0.0,1.7968775950838731,0.0,1.4368486470981932,1.1962231387019753,0.0,1.4368486470981932,0.0,1.2298558100084818,1.0729613733905579,1.2684989429175475,2.0,2.355555555555556,0.0,0.5714285714285714,0.0,1.1055634807417971,1.1897106109324758,0.5447154471544715,0.0,1.98876404494382,1.9386973180076628,0.0,1.9386973180076628,0.0,1.9386973180076628,0.0,0.0,0.0,1.9386973180076628,0.0
0.4705882352941176,0.6896851763961398,0.9987325728770596,0.0,0.6030534351145038,0.4159522922102125,0.7693211488250653,0.9912663755458516,0.0,0.9246575342465754,0.0,0.0,0.6896851763961398,0.7049004657297119,0.7028811026237131,0.6828621908127208,0.7028811026237131,0.0,0.0,0.0,0.3281096963761019,0.3281096963761019,0.0,1.0,1.0,1.1515352330461677,0.0,0.0,0.0,0.8,0.6700225655268183,1.0733212341197822,0.848417490289582,0.6908818213283082,0.6777135096462826,0.6977788096896526,0.0,0.0,0.0,0.0,0.6636696636696636,0.5860566448801743,0.29870828848223896,0.32355723746452225,0.6844660194174758,0.29870828848223896,0.0,3.4489795918367347,3.6028880866426003,3.248826291079812,0.0,3.4117647058823533,0.0,3.625,0.0,2.935736677115988,2.8529411764705883,3.4878048780487805,0.0,0.0,2.752450980392157,0.0,0.0,0.0,2.752450980392157,-0.0,0.0,0.0,2.752450980392157,1.0
1.435897435897436,1.965539931274828,2.4994639666468137,2.5502923976608187,2.230194053765356,0.0,1.7913127170774574,1.2868975903614457,0.0,1.5311338289962826,0.4643171806167401,0.0,1.965555898552373,2.1363195916840154,2.1415515879894453,1.911743090369826,2.1415515879894453,0.0,0.0,0.0,1.0220514179697853,1.0220514179697853,0.0,1.0,0.9969843834141088,0.9609788359788359,0.0,0.26424870466321243,0.0,1.1758691206543967,2.018598531320567,5.461943898517061,1.990984329481777,1.990984329481777,1.464500420447557,1.9740086667196202,1.0515901060070671,1.0515901060070671,0.0,0.0,2.686163247490179,8.103535353535353,1.3727601512411638,0.9946710283332454,1.4605394605394606,1.3727601512411638,0.0,1.6799687010954616,1.7340425531914894,1.6756756756756757,0.0,1.2165898617511521,0.0,0.7717391304347826,0.0,1.4727000747943155,1.4743935309973046,1.5465838509316767,0.0,0.0,-19.266666666666666,0.0,-19.266666666666666,0.0,-19.266666666666666,0.21739130434782608,0.0,0.0,-19.266666666666666,0.0
1.0,1.127889634601044,0.5308285163776493,0.3641975308641976,13.257861635220126,1.0166666666666666,0.9895477386934672,1.0,0.0,1.35,0.0,0.0,1.127889634601044,1.1789700147909103,1.178344808964493,1.2150104446433898,1.178344808964493,0.0,0.0,0.0,0.5041050903119869,0.5041050903119869,0.0,1.0,1.0,1.5008291873963515,0.0,0.4191176470588235,0.0,1.0545454545454545,1.119254827304868,3.4115942028985518,0.9807759254245152,1.0107025411061286,1.2454763239716595,0.9843931982296762,0.0,0.0,0.0,0.0,1.0837173579109065,0.0,0.0,0.4958949096880131,1.2352941176470589,0.0,0.0,0.56656346749226,0.5257731958762887,0.627906976744186,2.4285714285714284,8.73076923076923,0.0,0.45,0.0,0.5530085959885387,0.6330935251798561,0.3043478260869565,0.0,0.0,-0.09745762711864407,0.0,0.0,0.0,-0.09745762711864407,0.9009900990099008,0.0,0.0,-0.05508474576271186,1.0
1.3103448275862069,1.1645649019332491,1.0144173602853743,1.0456898900899263,0.5667314994905992,0.0,1.2941321948298754,1.1631046119235096,0.0,0.9626245847176079,0.0,0.0,1.1645649019332491,1.177263253472007,1.1861886239359605,0.8858203916272789,1.1861886239359605,0.0,0.0,0.0,1.0402142063251492,1.0402142063251492,0.0,1.0,1.0,0.9179042904290428,0.0,0.8777869529314616,0.0,0.9938461538461538,1.1704346608805207,0.6589300411522634,1.158001376252007,1.158001376252007,0.986153692764027,1.0837564899868777,0.0,0.0,0.0,0.0,0.8885653785071467,0.8456957227937195,1.1507847533632287,0.9719106800040416,1.1136107986501689,1.1507847533632287,0.0,0.9933665008291874,0.4440559440559441,1.1641304347826087,0.0,1.7830188679245282,0.0,0.7288135593220338,0.0,1.3444444444444446,1.3875502008032128,1.2,0.0,0.0,2.7222222222222223,0.0,2.7222222222222223,0.0,2.7222222222222223,0.16666666666666666,0.0,0.0,2.7222222222222223,0.0
0.661787767903816,0.8327519722644781,1.3841855561412757,1.4328111840997138,0.427296537860502,0.0,0.8794391102276659,0.6238831371436676,0.0,0.9713211713369434,0.6193578408562121,0.7967658597263421,0.8327519722644781,1.0670537196396035,1.0130981965037906,1.002766032647825,1.0130981965037906,1.2489763218800072,0.0,0.0,-0.7017355819220306,-0.7017355819220306,0.0,1.0,0.0,-1.382163772384144,0.0,0.35120123134578063,0.0,2.1514145496535795,0.6490075870705069,0.0,0.8727258119328597,0.8439985592188817,0.8542572051623291,0.9231645590607316,0.0,0.0,0.0,0.0,0.8536346722822102,0.0,0.3886215475861376,-0.050465769955262536,0.0,0.3886215475861376,0.0,0.4359400483081815,0.6990122717749176,-1.2096158166704112,0.3123781189059453,0.40494084449895335,0.0,0.0,0.0,1.2177268527907343,1.2689239204934888,1.3824869127744919,0.014237124883363934,0.6190622598001537,13.943430152143845,0.0,0.0,0.0,13.943430152143845,0.6108729830368225,0.0,0.0,3.5540685480361303,1.0
0.902439024390244,1.2428306695722584,1.0678471099004,0.9291653510156824,1.895812007654992,0.0,1.0902973362285813,1.6011683483802444,0.0,0.9226030034655373,0.0,0.9961725817675712,1.2428306695722584,1.2658516859524698,1.3098612652986168,1.235820242682936,1.3098612652986168,0.0,0.0,0.0,1.0838310488548963,1.0838310488548963,0.0,1.0,1.0,1.1214895074413105,0.0,0.1556350626118068,0.0,0.9260226283724978,1.255018687065985,1.9567227459293672,1.2300102010917338,1.2300102010917338,1.0702778043481231,1.2214962357974275,0.0,0.0,0.0,0.0,0.6196893396694801,0.7302798982188295,1.2130590133702166,1.0889968423609424,1.0770491803278688,1.2130590133702166,2.2725958062183658,0.9847715736040608,0.5363825363825364,1.12961719274681,1.0,1.2846003898635479,0.0,0.5245901639344263,0.0,1.002028397565923,0.9659793814432992,0.943661971830986,0.0,1.6956521739130437,1.6772823779193209,0.0,1.6772823779193209,0.0,1.6772823779193209,-6.666666666666668,0.0,0.0,1.680672268907563,0.0
0.625,1.0837789661319073,1.1837549933422105,0.4666666666666667,0.4520783236001374,1.106837606837607,1.1542621546369671,0.9278350515463918,0.0,1.204983922829582,1.193916349809886,0.7541954590325765,1.0837789661319073,1.1503000893883284,1.1621910964403603,1.180593758892156,1.1621910964403603,0.0,0.0,0.0,0.6926926926926927,0.6926926926926927,0.0,1.0,1.0,2.628647214854112,0.0,2.776627218934911,0.0,1.9848484848484849,1.063820900509565,1.23469147432878,1.079722556042355,1.0768913958277375,1.2708388191579625,1.1109928538847498,0.0,0.0,0.0,0.0,1.205860697982624,0.0,0.5,0.6743088334457181,1.255813953488372,0.5,0.0,1.0083449235048678,1.0177353342428377,0.998581560283688,0.12626262626262627,0.453125,0.0,0.3829787234042553,0.0,1.093214019388516,1.4420803782505909,0.7321428571428571,0.0,0.0,0.9207792207792208,0.0,0.0,0.0,0.9207792207792208,0.5196078431372549,0.0,0.0,0.9844155844155844,1.0
1.0,1.2076518384845274,0.6731279251170047,0.4268560361523563,1.1851714504684911,4.479059093516925,1.4357493251284432,1.25,0.0,0.9916603487490524,0.0,0.0,1.2076518384845274,1.2250804548380176,1.2258050642438578,1.099932005027507,1.2258050642438578,0.0,0.0,0.0,1.0665334838877791,1.0665334838877791,0.0,1.0,1.0,1.1389443134409578,0.0,0.0,0.0,0.8352365415986949,1.1526762650433529,2.103436543041851,1.1801532328217819,1.1801532328217819,0.0,1.164037942899656,0.0,0.0,0.0,0.0,1.7175452399685287,1.0217391304347827,1.2952486187845305,1.0489618046654705,0.0,1.2952486187845305,0.0,0.9878172588832488,0.4302325581395349,1.0411568409343714,1.1666666666666667,0.920863309352518,0.0,1.108108108108108,0.0,0.9367088607594936,0.9922480620155041,0.9634146341463414,0.0,-8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7333333333333333,0.0,1.0,0.0
1.0188679245283019,0.8344088822322795,0.2906034874375371,0.2207630239721441,1.1055204390796365,0.9301740256004604,0.8296868729257874,0.6296377233877234,0.0,0.8415629025332759,0.0,1.0283806343906512,0.8344088822322795,0.8400000507706671,0.8487844314155807,0.8389356115863171,0.8935117721848407,0.0,0.0,0.0,0.7567884266356542,0.7567884266356542,1.0,1.0,1.0,0.35103556903401745,0.0,2.964720096657268,0.0,0.7837138150152977,0.8405217572731712,0.8712153865868292,0.940376885609558,0.8692218145598768,0.8644866460988743,0.8744245563744916,0.0,0.0,0.0,0.0,0.6490074566706973,0.0,3.1133434307436447,0.5930446777809038,0.8489182481385845,3.1133434307436447,0.1683673469387755,0.8063238688020141,1.0303906930446685,0.518744011497924,1.1674553796632154,0.589327731092437,0.0,0.6977225672877847,0.0,0.5788679245283019,1.1397322270412973,0.9495637949836424,-0.10385804981279503,2.119338768115942,7.610953461975027,0.0,0.0,0.0,7.610953461975027,2.972296893667861,0.0,0.0,3.5341438290018665,1.0
0.8214285714285714,1.3765162861892457,4.881016557566423,9.427603725656224,1.5621115687008609,0.013282172373081463,0.9425512961816616,1.0764331210191085,0.0,1.0647709320695102,0.0,0.0,1.3765162861892457,1.4060317138939251,1.4333121399899411,1.415246165467862,1.4333121399899411,0.4147230320699709,0.0,0.0,1.1270322831583042,1.1270322831583042,0.0,1.0,1.0,1.1700156168662157,0.0,0.8755186721991701,0.0,0.9822546972860126,1.3994736330798647,1.419301979545326,1.3145953464112892,1.3145953464112892,1.0349022072688283,1.29885203433738,1.0436781609195402,1.0523917995444192,0.0,1.0348027842227379,1.125167935512763,1.2014949626259344,1.2023484848484849,1.085792393664067,1.0764331210191085,1.2023484848484849,0.7169811320754716,0.9002579535683577,0.9225352112676056,0.8971596474045054,0.0,1.1168831168831168,0.0,0.8301886792452831,0.0,0.982484076433121,0.9813519813519812,0.9516129032258064,0.0,0.8260869565217391,0.8187919463087249,0.0,0.8187919463087249,0.0,0.8187919463087249,0.0,0.7162921348314607,0.0,0.8187919463087249,0.0
0.8888888888888888,0.8700994260771159,1.0837696335078535,0.0,1.5034293552812066,0.2,0.7892853383854331,0.9977011494252872,0.0,1.0678466076696165,1.2234042553191489,0.0,0.8700994260771159,0.8275919178535939,0.8292070926731349,0.8450472667488698,0.8292070926731349,0.0,0.0,0.0,2.610169491525424,2.610169491525424,0.0,1.3843648208469057,1.15,0.9478505990133896,0.0,1.7745398773006136,0.0,1.033149171270718,0.8103448275862069,0.833716915995397,0.9097186227323214,0.8954238149204736,0.8695568659841341,0.8445221445221445,0.0,0.0,0.0,0.0,0.7351676698194325,0.6345291479820628,9.842105263157897,2.0406779661016947,0.8731343283582089,9.842105263157897,0.0,0.7923250564334086,0.9,0.734375,0.26411815812337097,1.125,0.0,1.3103448275862069,0.0,0.6259168704156479,0.7490494296577946,0.5446428571428571,0.0,0.0,0.2361847085541257,0.0,0.0,0.0,0.2361847085541257,0.41998060135790494,0.0,0.0,0.2361847085541257,1.0
0.9705882352941176,1.1571934132601474,1.640075773521364,1.6377504964795089,1.7688087774294672,0.0,1.0999779083064771,1.140997830802603,0.0,0.8917027657447517,0.0,0.0,1.1571934132601474,1.1630711915711045,1.220674378538026,1.1639062729656762,1.220674378538026,0.0,0.0,0.0,1.1114083612950032,1.1114083612950032,0.0,1.0,1.0,1.1289493019838357,0.0,0.9543568464730292,0.0,0.7009539610120282,1.1772636088538302,4.364508783344177,1.136962467102974,1.136962467102974,0.0,1.1493216197951863,0.8025043936731108,0.8025043936731108,0.0,0.0,0.5034905499744594,3.32,1.3204780765756376,1.1198347107438016,0.0,1.3204780765756376,0.0,0.8916238060249816,0.4230769230769231,1.0235404896421845,-2.5211267605633805,0.9090909090909092,0.0,1.0175438596491229,0.0,0.9245810055865922,0.925840092699884,0.9084249084249084,0.0,1.6285714285714286,1.5267489711934157,0.0,1.5267489711934157,0.0,1.5267489711934157,-1.118942731277533,1.0,0.0,1.5124142661179698,0.0
1.0,1.0508506616257092,1.7056534207292091,4.583333333333333,0.9698271155595996,1.4236311239193085,0.9907538475438966,1.1912832929782082,0.0,1.0045454545454546,0.0,0.0,1.0508506616257092,1.0441127537196369,1.0202116115029842,0.998396017699115,1.0202116115029842,0.0,0.0,0.0,1.1259939918713553,1.1259939918713553,0.0,1.0,1.0,1.1392850166048056,0.0,1.390715667311412,0.0,1.3563218390804597,1.0452743782076592,1.3705230717974346,1.0631298979709838,1.0759631781265355,1.0288947585535997,1.0785658909058995,0.0,0.0,0.0,0.0,0.7126155519303969,1.2014925373134329,0.935376967688484,1.0975523859834475,1.0320197044334976,0.935376967688484,0.0,0.9469635627530364,0.8313689936536718,1.1814837522992028,1.1608391608391608,1.1101694915254237,0.0,1.3263888888888888,0.0,1.1696252465483234,1.0838852097130245,0.9420289855072465,0.0,1.603960396039604,1.1888341543513958,0.0,0.0,0.0,1.1888341543513958,1.0,1.1489361702127658,0.0,1.1228571428571432,1.0
